Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
83,1680048543792,29/03/2023 00:09:03,1680023343792,-7,28/03/2023 10:09:03,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,81,main,main,l6tere,1,response,tick.png,1032,1016,1032,1032,1016,1032,1,0,1032,0,0,,Click Response,Response,1,object-18,main,,2,adaga,tick.png,word,word,,,
84,1680048545495,29/03/2023 00:09:05,1680023345495,-7,28/03/2023 10:09:05,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,82,main,main,l6tere,1,response,tick.png,1720,1703,1720,1720,1703,1720,1,0,1720,0,0,,Click Response,Response,1,object-18,main,,2,veludo,tick.png,word,word,,,
85,1680048547466,29/03/2023 00:09:07,1680023347466,-7,28/03/2023 10:09:07,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,83,main,main,l6tere,1,response,tick.png,1988,1971,1988,1988,1971,1988,1,0,1988,0,0,,Click Response,Response,1,object-18,main,,2,noção,tick.png,word,word,,,
86,1680048549449,29/03/2023 00:09:09,1680023349449,-7,28/03/2023 10:09:09,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,84,main,main,l6tere,1,response,tick.png,2000,1983,2000,2000,1983,2000,0,0,2000,0,0,,Click Response,Response,1,object-18,main,,2,efama,cross.png,non,non,,,
87,1680048551336,29/03/2023 00:09:11,1680023351336,-7,28/03/2023 10:09:11,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,85,main,main,l6tere,1,response,tick.png,1902,1886,1902,1902,1886,1902,1,0,1902,0,0,,Click Response,Response,1,object-18,main,,2,mochila,tick.png,word,word,,,
88,1680048552319,29/03/2023 00:09:12,1680023352319,-7,28/03/2023 10:09:12,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,86,main,main,l6tere,1,response,tick.png,1001,984,1001,1001,984,1001,0,0,1001,0,0,,Click Response,Response,1,object-18,main,,2,fracora,cross.png,non,non,,,
89,1680048553070,29/03/2023 00:09:13,1680023353070,-7,28/03/2023 10:09:13,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,87,main,main,l6tere,1,response,tick.png,768,751,768,768,751,768,1,0,768,0,0,,Click Response,Response,1,object-18,main,,2,encalce,tick.png,word,word,,,
90,1680048553788,29/03/2023 00:09:13,1680023353788,-7,28/03/2023 10:09:13,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,88,main,main,l6tere,1,response,tick.png,734,718,734,734,718,734,1,0,734,0,0,,Click Response,Response,1,object-18,main,,2,marmita,tick.png,word,word,,,
91,1680048556592,29/03/2023 00:09:16,1680023356592,-7,28/03/2023 10:09:16,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,89,main,main,l6tere,1,response,cross.png,2822,2805,2822,2822,2805,2822,0,0,2822,0,0,,Click Response,Response,2,object-19,main,,2,engenhoso,tick.png,word,word,,,
92,1680048557609,29/03/2023 00:09:17,1680023357609,-7,28/03/2023 10:09:17,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,90,main,main,l6tere,1,response,tick.png,1034,1017,1034,1034,1017,1034,1,0,1034,0,0,,Click Response,Response,1,object-18,main,,2,profecia,tick.png,word,word,,,
93,1680048558743,29/03/2023 00:09:18,1680023358743,-7,28/03/2023 10:09:18,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,91,main,main,l6tere,1,response,tick.png,1150,1133,1150,1150,1133,1150,0,0,1150,0,0,,Click Response,Response,1,object-18,main,,2,batesta,cross.png,non,non,,,
94,1680048560077,29/03/2023 00:09:20,1680023360077,-7,28/03/2023 10:09:20,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,92,main,main,l6tere,1,response,tick.png,1350,1334,1350,1350,1334,1350,0,0,1350,0,0,,Click Response,Response,1,object-18,main,,2,medato,cross.png,non,non,,,
95,1680048560979,29/03/2023 00:09:20,1680023360979,-7,28/03/2023 10:09:20,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,93,main,main,l6tere,1,response,tick.png,918,902,918,918,902,918,1,0,918,0,0,,Click Response,Response,1,object-18,main,,2,fatídica,tick.png,word,word,,,
96,1680048560981,29/03/2023 00:09:20,1680023360981,-7,28/03/2023 10:09:20,127819,11,task-gdok,,28498912,BLIND,8470387,,complete,,,mobile,Apple iPhone,iOS 16.2,Mobile Safari 16.2,390x844,390x663,,Portuguese lextale,3,CAB,AB,lextpt,,,,,,,END,,,,,,,0,,,,,,,,,,,,,,,,,,,
1,1680037677647,28/03/2023 21:07:57,1680023277647,-4,28/03/2023 13:07:57,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,,,,,,,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,
2,1680037733807,28/03/2023 21:08:53,1680023333807,-4,28/03/2023 13:08:53,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,1,instructions,Screen 1,pemmcz,1,continue,,60844.09999990463,60827.902,60844.09999990463,60844.09999990463,60827.902,60844.09999990463,1,0,60844.09999990463,0,0,,Click To Continue,Continue Button,2,object-5,instructions,,,,,,,,,
3,1680037735246,28/03/2023 21:08:55,1680023335246,-4,28/03/2023 13:08:55,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,1,main,main,l6tere,1,response,tick.png,1456.5979999999981,1449.6630000000005,1456.5979999999981,1456.5979999999981,1449.6630000000005,1456.5979999999981,0,0,1456.5979999999981,0,0,,Click Response,Response,1,object-18,main,,1,batata,cross.png,word,filler,,,
4,1680037736264,28/03/2023 21:08:56,1680023336264,-4,28/03/2023 13:08:56,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,2,main,main,l6tere,1,response,cross.png,1025.3349999761558,1016.4110000000001,1025.3349999761558,1025.3349999761558,1016.4110000000001,1025.3349999761558,1,0,1025.3349999761558,0,0,,Click Response,Response,2,object-19,main,,1,batuiti,cross.png,non,filler,,,
5,1680037737366,28/03/2023 21:08:57,1680023337366,-4,28/03/2023 13:08:57,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,3,main,main,l6tere,1,response,cross.png,1110.6239999046302,1099.8469999999943,1110.6239999046302,1110.6239999046302,1099.8469999999943,1110.6239999046302,1,0,1110.6239999046302,0,0,,Click Response,Response,2,object-19,main,,1,fortane,cross.png,non,filler,,,
6,1680037738339,28/03/2023 21:08:58,1680023338339,-4,28/03/2023 13:08:58,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,4,main,main,l6tere,1,response,tick.png,982.8769999284777,966.6870000000054,982.8769999284777,982.8769999284777,966.6870000000054,982.8769999284777,1,0,982.8769999284777,0,0,,Click Response,Response,1,object-18,main,,2,padrasto,tick.png,word,word,,,
7,1680037739169,28/03/2023 21:08:59,1680023339169,-4,28/03/2023 13:08:59,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,5,main,main,l6tere,1,response,tick.png,847.0899999046305,832.9880000000048,847.0899999046305,847.0899999046305,832.9880000000048,847.0899999046305,1,0,847.0899999046305,0,0,,Click Response,Response,1,object-18,main,,2,lembrança,tick.png,word,word,,,
8,1680037740607,28/03/2023 21:09:00,1680023340607,-4,28/03/2023 13:09:00,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,6,main,main,l6tere,1,response,cross.png,1452.8019999523094,1449.7309999999998,1452.8019999523094,1452.8019999523094,1449.7309999999998,1452.8019999523094,1,0,1452.8019999523094,0,0,,Click Response,Response,2,object-19,main,,2,lareita,cross.png,non,non,,,
9,1680037741813,28/03/2023 21:09:01,1680023341813,-4,28/03/2023 13:09:01,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,7,main,main,l6tere,1,response,cross.png,1209.0709999523096,1199.6899999999878,1209.0709999523096,1209.0709999523096,1199.6899999999878,1209.0709999523096,0,0,1209.0709999523096,0,0,,Click Response,Response,2,object-19,main,,2,urtiga,tick.png,word,word,,,
10,1680037757923,28/03/2023 21:09:17,1680023357923,-4,28/03/2023 13:09:17,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,8,main,main,l6tere,1,response,tick.png,16119.480999976164,16113.637000000002,16119.480999976164,16119.480999976164,16113.637000000002,16119.480999976164,0,0,16119.480999976164,0,0,,Click Response,Response,1,object-18,main,,2,emerro,cross.png,non,non,,,
11,1680037762894,28/03/2023 21:09:22,1680023362894,-4,28/03/2023 13:09:22,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,9,main,main,l6tere,1,response,tick.png,4977.043999904636,4965.467000000004,4977.043999904636,4977.043999904636,4965.467000000004,4977.043999904636,1,0,4977.043999904636,0,0,,Click Response,Response,1,object-18,main,,2,hedionda,tick.png,word,word,,,
12,1680037764833,28/03/2023 21:09:24,1680023364833,-4,28/03/2023 13:09:24,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,10,main,main,l6tere,1,response,tick.png,1949.476999999999,1933.2939999999944,1949.476999999999,1949.476999999999,1933.2939999999944,1949.476999999999,1,0,1949.476999999999,0,0,,Click Response,Response,1,object-18,main,,2,inalação,tick.png,word,word,,,
13,1680037771176,28/03/2023 21:09:31,1680023371176,-4,28/03/2023 13:09:31,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,11,main,main,l6tere,1,response,tick.png,6359.6830000000045,6348.572,6359.6830000000045,6359.6830000000045,6348.572,6359.6830000000045,1,0,6359.6830000000045,0,0,,Click Response,Response,1,object-18,main,,2,jusante,tick.png,word,word,,,
14,1680037774283,28/03/2023 21:09:34,1680023374283,-4,28/03/2023 13:09:34,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,12,main,main,l6tere,1,response,cross.png,3118.4109999523207,3116.148000000001,3118.4109999523207,3118.4109999523207,3116.148000000001,3118.4109999523207,0,0,3118.4109999523207,0,0,,Click Response,Response,2,object-19,main,,2,comunhão,tick.png,word,word,,,
15,1680037775483,28/03/2023 21:09:35,1680023375483,-4,28/03/2023 13:09:35,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,13,main,main,l6tere,1,response,cross.png,1202.2629999523197,1199.521000000008,1202.2629999523197,1202.2629999523197,1199.521000000008,1202.2629999523197,1,0,1202.2629999523197,0,0,,Click Response,Response,2,object-19,main,,2,curvere,cross.png,non,non,,,
16,1680037781686,28/03/2023 21:09:41,1680023381686,-4,28/03/2023 13:09:41,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,14,main,main,l6tere,1,response,cross.png,6205.341999976154,6198.872999999992,6205.341999976154,6205.341999976154,6198.872999999992,6205.341999976154,1,0,6205.341999976154,0,0,,Click Response,Response,2,object-19,main,,2,piejo,cross.png,non,non,,,
17,1680037782847,28/03/2023 21:09:42,1680023382847,-4,28/03/2023 13:09:42,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,15,main,main,l6tere,1,response,tick.png,1166.438999999984,1149.8209999999963,1166.438999999984,1166.438999999984,1149.8209999999963,1166.438999999984,1,0,1166.438999999984,0,0,,Click Response,Response,1,object-18,main,,2,careta,tick.png,word,word,,,
18,1680037783808,28/03/2023 21:09:43,1680023383808,-4,28/03/2023 13:09:43,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,16,main,main,l6tere,1,response,tick.png,978.4479999284813,966.5210000000079,978.4479999284813,978.4479999284813,966.5210000000079,978.4479999284813,1,0,978.4479999284813,0,0,,Click Response,Response,1,object-18,main,,2,inferior,tick.png,word,word,,,
19,1680037785382,28/03/2023 21:09:45,1680023385382,-4,28/03/2023 13:09:45,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,17,main,main,l6tere,1,response,tick.png,1587.0269999523152,1583.176999999996,1587.0269999523152,1587.0269999523152,1583.176999999996,1587.0269999523152,1,0,1587.0269999523152,0,0,,Click Response,Response,1,object-18,main,,2,molecular,tick.png,word,word,,,
20,1680037786518,28/03/2023 21:09:46,1680023386518,-4,28/03/2023 13:09:46,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,18,main,main,l6tere,1,response,cross.png,1139.449999976161,1133.017000000007,1139.449999976161,1139.449999976161,1133.017000000007,1139.449999976161,1,0,1139.449999976161,0,0,,Click Response,Response,2,object-19,main,,2,centiga,cross.png,non,non,,,
21,1680037787896,28/03/2023 21:09:47,1680023387896,-4,28/03/2023 13:09:47,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,19,main,main,l6tere,1,response,cross.png,1382.9739999999874,1366.3119999999908,1382.9739999999874,1382.9739999999874,1366.3119999999908,1382.9739999999874,0,0,1382.9739999999874,0,0,,Click Response,Response,2,object-19,main,,2,propósito,tick.png,word,word,,,
22,1680037789333,28/03/2023 21:09:49,1680023389333,-4,28/03/2023 13:09:49,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,20,main,main,l6tere,1,response,cross.png,1455.0209999523213,1449.6580000000104,1455.0209999523213,1455.0209999523213,1449.6580000000104,1455.0209999523213,0,0,1455.0209999523213,0,0,,Click Response,Response,2,object-19,main,,2,espólio,tick.png,word,word,,,
23,1680037794863,28/03/2023 21:09:54,1680023394863,-4,28/03/2023 13:09:54,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,21,main,main,l6tere,1,response,cross.png,5535.362999952311,5532.141999999993,5535.362999952311,5535.362999952311,5532.141999999993,5535.362999952311,1,0,5535.362999952311,0,0,,Click Response,Response,2,object-19,main,,2,sonila,cross.png,non,non,,,
24,1680037800888,28/03/2023 21:10:00,1680023400888,-4,28/03/2023 13:10:00,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,22,main,main,l6tere,1,response,cross.png,6027.921000000002,6015.642999999996,6027.921000000002,6027.921000000002,6015.642999999996,6027.921000000002,1,0,6027.921000000002,0,0,,Click Response,Response,2,object-19,main,,2,vinhala,cross.png,non,non,,,
25,1680037808413,28/03/2023 21:10:08,1680023408413,-4,28/03/2023 13:10:08,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,23,main,main,l6tere,1,response,tick.png,7537.47799992848,7532.304000000018,7537.47799992848,7537.47799992848,7532.304000000018,7537.47799992848,1,0,7537.47799992848,0,0,,Click Response,Response,1,object-18,main,,2,loucura,tick.png,word,word,,,
26,1680037810106,28/03/2023 21:10:10,1680023410106,-4,28/03/2023 13:10:10,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,24,main,main,l6tere,1,response,tick.png,1697.6739999284619,1682.703999999998,1697.6739999284619,1697.6739999284619,1682.703999999998,1697.6739999284619,1,0,1697.6739999284619,0,0,,Click Response,Response,1,object-18,main,,2,grato,tick.png,word,word,,,
27,1680037811192,28/03/2023 21:10:11,1680023411192,-4,28/03/2023 13:10:11,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,25,main,main,l6tere,1,response,cross.png,1099.494000000006,1082.921000000002,1099.494000000006,1099.494000000006,1082.921000000002,1099.494000000006,0,0,1099.494000000006,0,0,,Click Response,Response,2,object-19,main,,2,cadente,tick.png,word,word,,,
28,1680037812577,28/03/2023 21:10:12,1680023412577,-4,28/03/2023 13:10:12,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,26,main,main,l6tere,1,response,cross.png,1403.1489999523037,1399.7179999999935,1403.1489999523037,1403.1489999523037,1399.7179999999935,1403.1489999523037,0,0,1403.1489999523037,0,0,,Click Response,Response,2,object-19,main,,2,avesso,tick.png,word,word,,,
29,1680037813540,28/03/2023 21:10:13,1680023413540,-4,28/03/2023 13:10:13,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,27,main,main,l6tere,1,response,tick.png,966.4990000000107,949.7609999999986,966.4990000000107,966.4990000000107,949.7609999999986,966.4990000000107,1,0,966.4990000000107,0,0,,Click Response,Response,1,object-18,main,,2,descarga,tick.png,word,word,,,
30,1680037814811,28/03/2023 21:10:14,1680023414811,-4,28/03/2023 13:10:14,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,28,main,main,l6tere,1,response,cross.png,1288.1699999523116,1283.0290000000095,1288.1699999523116,1288.1699999523116,1283.0290000000095,1288.1699999523116,1,0,1288.1699999523116,0,0,,Click Response,Response,2,object-19,main,,2,durarma,cross.png,non,non,,,
31,1680037816405,28/03/2023 21:10:16,1680023416405,-4,28/03/2023 13:10:16,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,29,main,main,l6tere,1,response,tick.png,1599.0409999284602,1582.9709999999905,1599.0409999284602,1599.0409999284602,1582.9709999999905,1599.0409999284602,1,0,1599.0409999284602,0,0,,Click Response,Response,1,object-18,main,,2,retruque,tick.png,word,word,,,
32,1680037817834,28/03/2023 21:10:17,1680023417834,-4,28/03/2023 13:10:17,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,30,main,main,l6tere,1,response,tick.png,1444.8699999999953,1433.1110000000044,1444.8699999999953,1444.8699999999953,1433.1110000000044,1444.8699999999953,1,0,1444.8699999999953,0,0,,Click Response,Response,1,object-18,main,,2,cicatriz,tick.png,word,word,,,
33,1680037818858,28/03/2023 21:10:18,1680023418858,-4,28/03/2023 13:10:18,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,31,main,main,l6tere,1,response,cross.png,1035.9589999284653,1033.1229999999923,1035.9589999284653,1035.9589999284653,1033.1229999999923,1035.9589999284653,1,0,1035.9589999284653,0,0,,Click Response,Response,2,object-19,main,,2,golabo,cross.png,non,non,,,
34,1680037819692,28/03/2023 21:10:19,1680023419692,-4,28/03/2023 13:10:19,127819,11,task-gdok,,28498963,BLIND,8470412,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x722,,Portuguese lextale,3,CBA,BA,lextpt,32,main,main,l6tere,1,response,tick.png,833.1119999999937,816.5139999999956,833.1119999999937,833.1119999999937,816.5139999999956,833.1119999999937,1,0,833.1119999999937,0,0,,Click Response,Response,1,object-18,main,,2,evidência,tick.png,word,word,,,
